mac_timestamp,esp32_ms,ax,ay,az,gx,gy,gz
1778214001.4457586,293038,-3.18,7.27,4.66,108.41,-143.80,236.63
1778214001.6867058,293240,-19.62,-19.62,14.56,250.13,-59.62,151.76
1778214001.8073423,293442,-1.45,7.48,4.56,-53.26,-3.05,-9.53
1778214002.0455987,293644,-1.99,7.47,4.80,-27.32,-4.25,-16.56
1778214002.2257144,293846,-3.47,10.93,4.20,5.96,61.36,-61.60
1778214002.4064372,294048,-11.99,17.72,10.47,-77.78,155.30,-250.14
1778214002.6463432,294250,-3.60,10.00,2.74,72.02,-135.34,241.11
1778214002.8283033,294452,-19.62,-16.18,9.52,250.13,-23.71,155.76
1778214003.005631,294654,-2.23,7.62,3.88,-21.66,-28.27,-14.05
1778214003.2502208,294856,-2.00,7.21,5.59,-18.58,-0.46,-12.76
1778214003.4258828,295058,-2.73,7.74,5.41,32.31,37.85,-47.54
1778214003.6655438,295260,-16.57,14.90,8.06,-80.43,181.00,-250.14
1778214003.8496633,295462,-1.45,9.62,0.81,106.85,-136.59,213.83
1778214004.0858526,295664,-19.62,-10.33,10.74,238.74,-33.93,221.36
1778214004.265525,295866,-1.96,6.17,4.23,-62.72,-19.05,4.52
1778214004.4456766,296068,-1.81,7.40,5.07,-40.32,-9.85,-10.91
1778214004.625219,296270,-1.71,7.04,5.01,25.03,35.55,-59.88
1778214004.8660972,296472,-11.01,15.03,7.14,-91.85,147.71,-250.14
1778214005.0454187,296674,-2.91,7.65,3.58,103.25,-129.28,250.13
1778214005.2854185,296876,-19.62,-19.62,7.42,250.13,40.22,106.82
1778214005.4670918,297078,-2.10,6.46,8.76,-29.08,-32.28,-36.30
1778214005.6453831,297280,-1.79,7.14,5.03,-23.05,2.03,-14.33
1778214005.9470527,297482,-0.77,7.26,5.56,31.98,32.30,-72.11
1778214006.065908,297684,-3.21,14.43,10.47,13.88,113.85,-250.14
1778214006.2458196,297886,-4.97,5.38,10.03,56.76,-100.34,250.13
1778214006.4862561,298088,-19.62,-11.10,10.62,248.73,-118.07,33.69
1778214006.6658719,298290,-3.77,8.36,5.75,-7.44,16.77,-21.65
1778214006.8454318,298492,-1.51,7.24,5.18,-29.49,-3.40,-5.47
1778214007.0857913,298694,-2.09,6.78,5.86,5.71,-3.44,-29.11
1778214007.3278263,298896,-16.28,19.62,12.78,-75.36,225.12,-250.14
1778214007.5050805,299098,-0.34,9.54,4.61,56.63,-67.49,221.84
1778214007.6851542,299300,-19.62,-4.39,1.33,72.69,-2.18,250.13
1778214007.8656888,299502,-1.84,9.03,1.48,11.23,-38.22,-20.51
1778214008.1071825,299704,-1.75,7.90,4.60,-27.84,-9.51,-17.21
1778214008.2872736,299906,-2.09,7.44,4.10,-32.44,-6.34,-16.56
1778214008.4648268,300108,-9.43,15.58,4.62,-219.99,62.33,-250.14
1778214008.7057228,300310,-2.45,9.06,7.07,-5.88,0.08,185.21
1778214008.887734,300512,-17.31,14.88,6.20,144.15,-118.84,250.13
1778214009.0657961,300714,-4.60,8.37,8.37,-174.59,-44.12,-75.26
1778214009.3062162,300916,-2.01,7.77,3.69,-17.06,0.81,-12.60
1778214009.4872305,301118,-2.16,6.18,5.38,-1.85,-5.48,-18.31
1778214009.7856624,301320,-3.32,10.13,3.21,-12.02,201.43,-250.14
1778214009.905595,301522,1.10,4.95,0.56,-36.08,-102.26,150.02
1778214010.0880566,301724,-19.54,15.78,0.72,76.64,-45.18,250.13
1778214010.3252883,301926,-5.83,9.27,16.20,-179.01,123.30,-149.93
1778214010.506659,302128,-1.95,7.12,6.94,4.75,4.88,-4.43
1778214010.6863067,302330,-1.72,7.43,4.39,-5.12,-4.51,-4.87
1778214010.9279382,302532,-1.82,6.66,5.56,-15.27,5.29,-8.51
